show_id,date,artist_name,venue,city,state,country,tour_name,setlist,rating,reviews,venue_id,permalink
1720546298,2024-07-17,Phish,NPR Headquarters,Washington,DC,USA,Not Part of a Tour,"1: Sigma Oasis, Evolve, You Enjoy Myself | e: Sample in a Jar, Chalk Dust Torture",,,1321,https://phish.net/setlists/phish-july-17-2024-npr-headquarters-washington-dc-usa.html
1709061666,2024-07-19,Phish,Xfinity Center,Mansfield,MA,USA,2024 Summer Tour,"1: Buried Alive, Character Zero, Hey Stranger, Down with Disease, Roggae, NICU, Stash, 46 Days | 2: Suzy Greenberg, Run Like an Antelope, Ghost, Light, Pillow Jets, Beneath a Sea of Stars Part 1, Split Open and Melt | e: Harry Hood",,,1306,https://phish.net/setlists/phish-july-19-2024-xfinity-center-mansfield-ma-usa.html
1709061690,2024-07-20,Phish,Xfinity Center,Mansfield,MA,USA,2024 Summer Tour,"1: Theme From the Bottom, Back on the Train, Sand, Bouncing Around the Room, Backwards Down the Number Line, Human Nature, It's Ice, Wolfman's Brother, Drift While You're Sleeping | 2: You Enjoy Myself, Oblivion, No Men In No Man's Land, Monsters, Also Sprach Zarathustra, Chalk Dust Torture | e: When the Circus Comes, David Bowie, Say It To Me S.A.N.T.O.S.",,,1306,https://phish.net/setlists/phish-july-20-2024-xfinity-center-mansfield-ma-usa.html
1709061711,2024-07-21,Phish,Xfinity Center,Mansfield,MA,USA,2024 Summer Tour,"1: Free, A Wave of Hope, Bathtub Gin, Wilson, The Connection, Thread, Joy, Runaway Jim, Life Saving Gun | 2: The Squirming Coil, Tweezer, Scents and Subtle Sounds, Twist, Crosseyed and Painless, Slave to the Traffic Light | e: Possum, Tweezer Reprise",,,1306,https://phish.net/setlists/phish-july-21-2024-xfinity-center-mansfield-ma-usa.html
1709061734,2024-07-23,Phish,Mohegan Sun Arena,Uncasville,CT,USA,2024 Summer Tour,"1: Martian Monster, Rift, Golden Age, Gumbo, Funky Bitch, Guyute, Undermind, Evolve, Waste, Walls of the Cave | 2: Plasma, Kill Devil Falls, Carini, Ruby Waves, Piper, Mercy, Everything's Right | e: Julius, About to Run",,,1467,https://phish.net/setlists/phish-july-23-2024-mohegan-sun-arena-uncasville-ct-usa.html
1709061756,2024-07-24,Phish,Mohegan Sun Arena,Uncasville,CT,USA,2024 Summer Tour,"1: AC/DC Bag, The Curtain With, Steam, Maze, Farmhouse, Mull, Reba, Most Events Aren't Planned | 2: Blaze On, Mike's Song, The Curtain With, Weekapaug Groove, Leaves, Fuego, Lonely Trip, More, Fluffhead | e: A Life Beyond The Dream, First Tube",,,1467,https://phish.net/setlists/phish-july-24-2024-mohegan-sun-arena-uncasville-ct-usa.html
1709061781,2024-07-26,Phish,Alpine Valley Music Theatre,East Troy,WI,USA,2024 Summer Tour,"1: 46 Days, The Moma Dance, The Well, My Friend, My Friend, Brian and Robert, Llama, Cities, Ya Mar, Stash, Cavern | 2: Axilla (Part II), Down with Disease, Mercury, Taste, Ghost, Limb By Limb, The Horse, Silent in the Morning, Good Times Bad Times | e: Contact, Run Like an Antelope",,,3,https://phish.net/setlists/phish-july-26-2024-alpine-valley-music-theatre-east-troy-wi-usa.html
1709061804,2024-07-27,Phish,Alpine Valley Music Theatre,East Troy,WI,USA,2024 Summer Tour,"1: Sample in a Jar, Halley's Comet, Birds of a Feather, Mountains in the Mist, Foam, Moonage Daydream, My Soul, The Lizards, David Bowie | 2: Sigma Oasis, Simple, The Howling, A Wave of Hope, Lifeboy, Sand, Golgi Apparatus | e: Esther, Character Zero",,,3,https://phish.net/setlists/phish-july-27-2024-alpine-valley-music-theatre-east-troy-wi-usa.html
1709061823,2024-07-28,Phish,Alpine Valley Music Theatre,East Troy,WI,USA,2024 Summer Tour,"1: A Song I Heard the Ocean Sing, Tube, 555, Divided Sky, Wolfman's Brother, Bathtub Gin, Bug, Possum | 2: Set Your Soul Free, Prince Caspian, Chalk Dust Torture, Dirt, Oblivion, Light, Twenty Years Later, Also Sprach Zarathustra, Split Open and Melt | e: The Wedge, Carini",,,3,https://phish.net/setlists/phish-july-28-2024-alpine-valley-music-theatre-east-troy-wi-usa.html
1709061846,2024-07-30,Phish,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,2024 Summer Tour,"1: Cars Trucks Buses, Gotta Jibboo, NICU, Ocelot, Evolve, Theme From the Bottom, Vultures, Timber (Jerry the Mule), Everything's Right | 2: I Never Needed You Like This Before, Tweezer, Ether Edge, Piper, Meat, Blaze On | e: Saw It Again, Tweezer Reprise",,,1222,https://phish.net/setlists/phish-july-30-2024-chaifetz-arena-saint-louis-university-st-louis-mo-usa.html
1709061872,2024-07-31,Phish,"Chaifetz Arena, Saint Louis University",St. Louis,MO,USA,2024 Summer Tour,"1: Turtle in the Clouds, Hey Stranger, Back on the Train, Lawn Boy, Backwards Down the Number Line, Horn, Pebbles and Marbles, Bouncing Around the Room, Boogie On Reggae Woman, The Squirming Coil | 2: Free, Mr. Completely, If I Could, Twist, Ruby Waves, No Men In No Man's Land, First Tube | e: Grind, Miss You, Harry Hood",,,1222,https://phish.net/setlists/phish-july-31-2024-chaifetz-arena-saint-louis-university-st-louis-mo-usa.html
1709061889,2024-08-02,Phish,Ruoff Music Center,Noblesville,IN,USA,2024 Summer Tour,"1: Punch You in the Eye, Kill Devil Falls, Halfway to the Moon, Heavy Things, Life Saving Gun, Shade, Scent of a Mule, Pillow Jets, Runaway Jim, A Day in the Life | 2: The Oh Kee Pa Ceremony, Axilla (Part II), Down with Disease, Scents and Subtle Sounds, Down with Disease, What's the Use?, Golden Age, I Always Wanted It This Way, Down with Disease | e: You Enjoy Myself, Down with Disease",,,1497,https://phish.net/setlists/phish-august-02-2024-ruoff-music-center-noblesville-in-usa.html
1709061909,2024-08-03,Phish,Ruoff Music Center,Noblesville,IN,USA,2024 Summer Tour,"1: Mike's Song, I Am Hydrogen, Weekapaug Groove, Character Zero, Drift While You're Sleeping, Maze, I Didn't Know, Reba, Izabella | 2: Chalk Dust Torture, Plasma, Monsters, Crosseyed and Painless, Guy Forget, Crosseyed and Painless, Fuego | e: Rock and Roll",,,1497,https://phish.net/setlists/phish-august-03-2024-ruoff-music-center-noblesville-in-usa.html
1709061924,2024-08-04,Phish,Ruoff Music Center,Noblesville,IN,USA,2024 Summer Tour,"1: Party Time, The Final Hurrah, Knuckle Bone Broth Avenue, Stealing Time From the Faulty Plan, The Dogs, Destiny Unbound, 46 Days, McGrupp and the Watchful Hosemasters, Wingsuit, Meatstick, Run Like an Antelope | 2: Ghost, Soul Planet, Billy Breathes, Split Open and Melt | e: Slave to the Traffic Light",,,1497,https://phish.net/setlists/phish-august-04-2024-ruoff-music-center-noblesville-in-usa.html
1709061944,2024-08-06,Phish,Van Andel Arena,Grand Rapids,MI,USA,2024 Summer Tour,"1: Strawberry Letter 23, Sigma Oasis, Peaches en Regalia, Tube, Theme From the Bottom, Stash, Train Song, Steam, Rift, Bathtub Gin | 2: Free, Sand, Ruby Waves, Harry Hood, The Moma Dance, Possum, Everything's Right | e: Nellie Kane, Beauty of My Dreams, Carini",,,573,https://phish.net/setlists/phish-august-06-2024-van-andel-arena-grand-rapids-mi-usa.html
1709061965,2024-08-07,Phish,Van Andel Arena,Grand Rapids,MI,USA,2024 Summer Tour,"1: My Soul, Undermind, Oblivion, Driver, 555, Birds of a Feather, Ether Edge, It's Ice, About to Run, Walls of the Cave | 2: Say It To Me S.A.N.T.O.S., A Wave of Hope, Prince Caspian, Light, Loving Cup, What's Going Through Your Mind, Wolfman's Brother, Death Don't Hurt Very Long, Evolve, Mountains in the Mist, Blaze On | e: Ginseng Sullivan, The Old Home Place, Frankenstein",,,573,https://phish.net/setlists/phish-august-07-2024-van-andel-arena-grand-rapids-mi-usa.html
1709061985,2024-08-09,Phish,Bethel Woods Center for the Arts,Bethel,NY,USA,2024 Summer Tour,"1: First Tube, No Men In No Man's Land, Cavern, My Friend, My Friend, Bug, Julius, Also Sprach Zarathustra, Taste, Character Zero | 2: The Wedge, Tweezer, Pillow Jets, Tweezer, Piper, Tweezer, Shine a Light, Chalk Dust Torture | e: Big Black Furry Creature from Mars, Gotta Jibboo, More",,,809,https://phish.net/setlists/phish-august-09-2024-bethel-woods-center-for-the-arts-bethel-ny-usa.html
1709062017,2024-08-10,Phish,Bethel Woods Center for the Arts,Bethel,NY,USA,2024 Summer Tour,"1: Back on the Train, Sample in a Jar, Hey Stranger, Dinner and a Movie, Halley's Comet, Sand, Gumbo, Maze, Weigh, Cities, Run Like an Antelope | 2: Wilson, Down with Disease, Waves, Twist, Kill Devil Falls, Beneath a Sea of Stars Part 1, Backwards Down the Number Line, Ghost, Tweezer Reprise | e: Wading in the Velvet Sea, Runaway Jim",,,809,https://phish.net/setlists/phish-august-10-2024-bethel-woods-center-for-the-arts-bethel-ny-usa.html
1709062035,2024-08-11,Phish,Bethel Woods Center for the Arts,Bethel,NY,USA,2024 Summer Tour,"1: I Never Needed You Like This Before, 46 Days, Bathtub Gin, Fikus, Theme From the Bottom, Timber (Jerry the Mule), Human Nature, Limb By Limb, Axilla, Sigma Oasis | 2: Buried Alive, AC/DC Bag, Fuego, Golden Age, Simple, Life Saving Gun, Harry Hood | e: A Life Beyond The Dream, Say It To Me S.A.N.T.O.S.",,,809,https://phish.net/setlists/phish-august-11-2024-bethel-woods-center-for-the-arts-bethel-ny-usa.html
1723666648,2024-08-14,Phish,The Woodlands,Dover,DE,USA,Not Part of a Tour,"1: Jam, Mystery Achievement, My Sharona, Slow Ride, Day Tripper, Midnight Rider, Starship Trooper, Stairway to Heaven",,,1591,https://phish.net/setlists/phish-august-14-2024-the-woodlands-dover-de-usa.html
1694536244,2024-08-15,Phish,The Woodlands,Dover,DE,USA,2024 Summer Tour,"1: The Moma Dance, Back on the Train, Wolfman's Brother, Funky Bitch, Roggae, NICU, A Wave of Hope, Sand | 2: What's Going Through Your Mind, Chalk Dust Torture, Light, Prince Caspian, Crosseyed and Painless, Lonely Trip, Everything's Right | e: Saw It Again, Possum, Slave to the Traffic Light",,,1591,https://phish.net/setlists/phish-august-15-2024-the-woodlands-dover-de-usa.html
1694536484,2024-08-16,Phish,The Woodlands,Dover,DE,USA,2024 Summer Tour,"1: Bouncing Around the Room, Kill Devil Falls, Peaches en Regalia, Free, Divided Sky, Tube, Mountains in the Mist, Reba, Twist, Character Zero | 2: My Friend, My Friend, No Men In No Man's Land, Ruby Waves, Pillow Jets, Your Pet Cat, Ruby Waves, Ghost, No Men In No Man's Land, Fluffhead | e: Harry Hood, First Tube | 3: Woodlands Jam",,,1591,https://phish.net/setlists/phish-august-16-2024-the-woodlands-dover-de-usa.html
1694536535,2024-08-17,Phish,The Woodlands,Dover,DE,USA,2024 Summer Tour,"1: Mike's Song, I Am Hydrogen, Weekapaug Groove, Theme From the Bottom, Blaze On, Gotta Jibboo, 46 Days, Evolve, Meatstick, David Bowie | 2: Also Sprach Zarathustra, Oblivion, Down with Disease, Tweezer, Scents and Subtle Sounds, Boogie On Reggae Woman, Carini | e: Backwards Down the Number Line, You Enjoy Myself, Tweezer Reprise",,,1591,https://phish.net/setlists/phish-august-17-2024-the-woodlands-dover-de-usa.html
1694536576,2024-08-18,Phish,The Woodlands,Dover,DE,USA,2024 Summer Tour,"1: Party Time, Axilla, Maze, Steam, Martian Monster, AC/DC Bag, Sigma Oasis, Rift, Stash, Ya Mar, Timber (Jerry the Mule), Bathtub Gin, Izabella, Simple, Golden Age | e: Fuego",,,1591,https://phish.net/setlists/phish-august-18-2024-the-woodlands-dover-de-usa.html
1709062053,2024-08-29,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2024 Summer Tour,"1: Cities, Down with Disease, Ether Edge, Llama, Theme From the Bottom, Sugar Shack, Ocelot, Golgi Apparatus, Blaze On | 2: Ghost, A Wave of Hope, Sigma Oasis, Pillow Jets, Also Sprach Zarathustra, Harry Hood | e: Say It To Me S.A.N.T.O.S.",,,961,https://phish.net/setlists/phish-august-29-2024-dicks-sporting-goods-park-commerce-city-co-usa.html
1709062071,2024-08-30,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2024 Summer Tour,"1: Back on the Train, Wolfman's Brother, Hey Stranger, Guelah Papyrus, No Men In No Man's Land, Steam, Evolve, Strange Design, Run Like an Antelope | 2: Chalk Dust Torture, Sand, Ruby Waves, What's the Use?, Possum, Everything's Right | e: Fee, You Enjoy Myself",,,961,https://phish.net/setlists/phish-august-30-2024-dicks-sporting-goods-park-commerce-city-co-usa.html
1709062091,2024-08-31,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2024 Summer Tour,"1: 46 Days, Oblivion, Axilla (Part II), Bathtub Gin, Undermind, Maze, Free, Most Events Aren't Planned | 2: Loving Cup, Kill Devil Falls, What's Going Through Your Mind, Crosseyed and Painless, Split Open and Melt, Monsters, Carini | e: Bug, First Tube",,,961,https://phish.net/setlists/phish-august-31-2024-dicks-sporting-goods-park-commerce-city-co-usa.html
1709062115,2024-09-01,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2024 Summer Tour,"1: Dog Log, Runaway Jim, The Moma Dance, My Friend, My Friend, Tube, Fluffhead, Stash, Life Saving Gun | 2: Prince Caspian, Set Your Soul Free, Tweezer, Light, A Life Beyond The Dream, The Howling, More, Character Zero, Slave to the Traffic Light | e: Sabotage, Tweezer Reprise",,,961,https://phish.net/setlists/phish-september-01-2024-dicks-sporting-goods-park-commerce-city-co-usa.html
1725991638,2024-10-25,Phish,MVP Arena,Albany,NY,USA,Not Part of a Tour,"1: Box of Rain, The Moma Dance, Free, Dirt, Wolfman's Brother, No Men In No Man's Land, Theme From the Bottom, Steam, Sand | 2: Blaze On, Piper, Light, Tweezer, The Wedge, The Howling, Monsters, Backwards Down the Number Line, Carini | e: Sleeping Monkey, Ghost, Tweezer Reprise",,,1626,https://phish.net/setlists/phish-october-25-2024-mvp-arena-albany-ny-usa.html
1725991657,2024-10-26,Phish,MVP Arena,Albany,NY,USA,Not Part of a Tour,"1: Possum, Little Crazy Too, Sigma Oasis, Get Funky, Back on the Train, Nobody Finer, Nothing, Carnival, Stash, Lesser Charge, Bouncing Around the Room, Crimes of the Mind, Tube, Show of Life, Bathtub Gin, Mississippi Blues, More, Tourmaline, Crooked Piece of Time, Moonstone, Can't Always Listen, Dancin' Plague, Space, Automatic Pilot, Dilaudid Nurse, Doghouse, Lost Moments in Time | 2: Prince Caspian, Down with Disease, Ruby Waves, Fuego, What's the Use?, Golden Age, Lonely Trip, Harry Hood | e: Golgi Apparatus, Slave to the Traffic Light",,,1626,https://phish.net/setlists/phish-october-26-2024-mvp-arena-albany-ny-usa.html
1725991676,2024-10-27,Phish,MVP Arena,Albany,NY,USA,Not Part of a Tour,"1: Heavy Things, What's Going Through Your Mind, Access Me, My Friend, My Friend, My Sweet One, Limb By Limb, Mountains in the Mist, Kill Devil Falls, Walls of the Cave | 2: Everything's Right, Chalk Dust Torture, Mercury, Wading in the Velvet Sea, Most Events Aren't Planned | e: Gotta Jibboo, Waste, Bug, Character Zero",,,1626,https://phish.net/setlists/phish-october-27-2024-mvp-arena-albany-ny-usa.html
1727805806,2024-12-28,Phish,Madison Square Garden,New York,NY,USA,2024 NYE Run,"1: Simple, Free, Farmhouse, Poor Heart, Tube, Kill Devil Falls, Driver, Reba, Oblivion, Run Like an Antelope | 2: Back on the Train, Axilla (Part II), A Wave of Hope, Round Room, I Always Wanted It This Way, Twist, The Mango Song, Blaze On, Cavern, David Bowie | e: Mountains in the Mist, Fuck Your Face, 46 Days",,,157,https://phish.net/setlists/phish-december-28-2024-madison-square-garden-new-york-ny-usa.html
1727805824,2024-12-29,Phish,Madison Square Garden,New York,NY,USA,2024 NYE Run,"1: Sample in a Jar, AC/DC Bag, The Moma Dance, Rift, Prince Caspian, Monsters, Runaway Jim, You Enjoy Myself, Ghost | 2: Bathtub Gin, Ruby Waves, Waste, Fuego, Crosseyed and Painless | e: Bold As Love",,,157,https://phish.net/setlists/phish-december-29-2024-madison-square-garden-new-york-ny-usa.html
1727805841,2024-12-30,Phish,Madison Square Garden,New York,NY,USA,2024 NYE Run,"1: Possum, Wolfman's Brother, Lengthwise, Maze, Theme From the Bottom, More, Divided Sky, No Men In No Man's Land, Most Events Aren't Planned, Fluffhead | 2: Hey Stranger, Down with Disease, Winterqueen, Tweezer, Seven Below, Piper, Also Sprach Zarathustra, Everything's Right | e: A Life Beyond The Dream, Harry Hood",,,157,https://phish.net/setlists/phish-december-30-2024-madison-square-garden-new-york-ny-usa.html
1727805859,2024-12-31,Phish,Madison Square Garden,New York,NY,USA,2024 NYE Run,"1: Mike's Song, Bouncing Around the Room, Weekapaug Groove, Stash, Evolve, Llama, Split Open and Melt, Backwards Down the Number Line, Carini, The Squirming Coil | 2: Sigma Oasis, My Friend, My Friend, Sand, Golden Age, What's the Use?, Taste, Golgi Apparatus, First Tube | 3: Character Zero, Pillow Jets, Auld Lang Syne, What's Going Through Your Mind, Chalk Dust Torture, Slave to the Traffic Light, Life Saving Gun, Say It To Me S.A.N.T.O.S. | e: Grind, Icculus, Tweezer Reprise",,,157,https://phish.net/setlists/phish-december-31-2024-madison-square-garden-new-york-ny-usa.html
