show_id,date,artist_name,venue,city,state,country,tour_name,setlist,rating,reviews,venue_id,permalink
1739905672,2025-06-20,Phish,SNHU Arena,Manchester,NH,USA,2025 Summer Tour,"1: The Moma Dance, Back on the Train, Wolfman's Brother, Theme From the Bottom, The Old Home Place, 46 Days, Birds of a Feather, Slave to the Traffic Light | 2: Bouncing Around the Room, Sample in a Jar, Life Saving Gun, Twist, Piper, Everything's Right | e: Strange Design, Harry Hood, Suzy Greenberg",,,1649,https://phish.net/setlists/phish-june-20-2025-snhu-arena-manchester-nh-usa.html
1739905708,2025-06-21,Phish,SNHU Arena,Manchester,NH,USA,2025 Summer Tour,"1: Free, Reba, Halfway to the Moon, Halley's Comet, Stash, Meat, Down with Disease | 2: Drift While You're Sleeping, Carini, A Wave of Hope, Billy Breathes, Also Sprach Zarathustra, Meatstick, About to Run, Possum | e: Bold As Love, David Bowie, Wilson",,,1649,https://phish.net/setlists/phish-june-21-2025-snhu-arena-manchester-nh-usa.html
1739905740,2025-06-22,Phish,SNHU Arena,Manchester,NH,USA,2025 Summer Tour,"1: Runaway Jim, Oblivion, The Curtain With, Llama, Fast Enough for You, The Wedge, Pebbles and Marbles, My Friend, My Friend, Egg in a Hole, Fluffhead | 2: Axilla (Part II), Tweezer, Mercury, Tweezer, Pillow Jets, Tweezer, Golgi Apparatus | e: Bug, Tweezer Reprise",,,1649,https://phish.net/setlists/phish-june-22-2025-snhu-arena-manchester-nh-usa.html
1739906123,2025-06-24,Phish,Petersen Events Center,Pittsburgh,PA,USA,2025 Summer Tour,"1: AC/DC Bag, Dogs Stole Things, Paul and Silas, I Always Wanted It This Way, Water in the Sky, Stealing Time From the Faulty Plan, Ya Mar, Gumbo, Walls of the Cave | 2: You Enjoy Myself, What's Going Through Your Mind, Prince Caspian, Julius, Blaze On | e: The Howling, Ghost",,,1396,https://phish.net/setlists/phish-june-24-2025-petersen-events-center-pittsburgh-pa-usa.html
1739906224,2025-06-27,Phish,Moody Center,Austin,TX,USA,2025 Summer Tour,"1: Crowd Control, Mike's Song, Cities, Divided Sky, The Well, Daniel Saw the Stone, Taste, Dirt, Weekapaug Groove | 2: No Men In No Man's Land, Fuego, Golden Age, The Squirming Coil, Sand, Character Zero | e: A Life Beyond The Dream, First Tube",,,1650,https://phish.net/setlists/phish-june-27-2025-moody-center-austin-tx-usa.html
1739906954,2025-06-28,Phish,Moody Center,Austin,TX,USA,2025 Summer Tour,"1: Punch You in the Eye, Free, My Soul, 555, Reba, Hey Stranger, Plasma, Guelah Papyrus, Moonage Daydream | 2: Chalk Dust Torture, Twist, Ruby Waves, Monsters, Limb By Limb, Split Open and Melt, Rock and Roll | e: Waste, Say It To Me S.A.N.T.O.S.",,,1650,https://phish.net/setlists/phish-june-28-2025-moody-center-austin-tx-usa.html
1739906330,2025-07-03,Phish,Folsom Field,Boulder,CO,USA,2025 Summer Tour,"1: Wolfman's Brother, Tube, Roses Are Free, Maze, Bouncing Around the Room, Nellie Kane, Kill Devil Falls, Sand, Fluffhead | 2: Carini, You Enjoy Myself, Sneakin' Sally Through the Alley, Light, What's the Use?, Pillow Jets, Also Sprach Zarathustra, Possum | e: Stash, Rocky Top",,,1651,https://phish.net/setlists/phish-july-03-2025-folsom-field-boulder-co-usa.html
1739906355,2025-07-04,Phish,Folsom Field,Boulder,CO,USA,2025 Summer Tour,"1: Bathtub Gin, The Moma Dance, Beauty of My Dreams, Theme From the Bottom, Rift, Oblivion, Timber (Jerry the Mule), Guyute, Back on the Train, Most Events Aren't Planned | 2: Simple, What's Going Through Your Mind, Tweezer, No Quarter, Down with Disease, Ghost | e: Character Zero, Tweezer Reprise",,,1651,https://phish.net/setlists/phish-july-04-2025-folsom-field-boulder-co-usa.html
1739906380,2025-07-05,Phish,Folsom Field,Boulder,CO,USA,2025 Summer Tour,"1: Buried Alive, 46 Days, Birds of a Feather, Sigma Oasis, David Bowie, Evolve, Blaze On, The Lizards, A Day in the Life | 2: Wilson, Fuego, My Friend, My Friend, Fuego, Crosseyed and Painless, Everything's Right, More, Slave to the Traffic Light | e: Buffalo Bill, Harry Hood",,,1651,https://phish.net/setlists/phish-july-05-2025-folsom-field-boulder-co-usa.html
1739906489,2025-07-09,Phish,Jerome Schottenstein Center,Columbus,OH,USA,2025 Summer Tour,"1: AC/DC Bag, Roggae, Vultures, Martian Monster, Mull, Strawberry Letter 23, Undermind, Petrichor, Life Saving Gun | 2: Sample in a Jar, A Wave of Hope, Waiting All Night, Axilla (Part II), Piper, Lonely Trip, Backwards Down the Number Line, Loving Cup | e: Bug, The Mango Song, Run Like an Antelope",,,1652,https://phish.net/setlists/phish-july-09-2025-jerome-schottenstein-center-columbus-oh-usa.html
1739906512,2025-07-11,Phish,North Charleston Coliseum,North Charleston,SC,USA,2025 Summer Tour,"1: Free, Rift, Spanish Moon, Reba, Devotion To a Dream, The Final Hurrah, My Mind's Got a Mind of its Own, Hey Stranger, Taste, Walls of the Cave | 2: Llama, Down with Disease, Twist, The Well, Sightless Escape, Chalk Dust Torture, Suzy Greenberg | e: When the Circus Comes, First Tube",,,698,https://phish.net/setlists/phish-july-11-2025-north-charleston-coliseum-north-charleston-sc-usa.html
1739906539,2025-07-12,Phish,North Charleston Coliseum,North Charleston,SC,USA,2025 Summer Tour,"1: The Moma Dance, NICU, Jesus Just Left Chicago, Divided Sky, Destiny Unbound, Monsters, Plasma, Bathtub Gin | 2: Mike's Song, I Am Hydrogen, Weekapaug Groove, Mercury, Soul Planet, Joy, Harry Hood, I Am the Walrus | e: Carolina, Say It To Me S.A.N.T.O.S.",,,698,https://phish.net/setlists/phish-july-12-2025-north-charleston-coliseum-north-charleston-sc-usa.html
1739906558,2025-07-13,Phish,North Charleston Coliseum,North Charleston,SC,USA,2025 Summer Tour,,,,698,https://phish.net/setlists/phish-july-13-2025-north-charleston-coliseum-north-charleston-sc-usa.html
1739906591,2025-07-15,Phish,TD Pavilion at the Mann,Philadelphia,PA,USA,2025 Summer Tour,,,,1546,https://phish.net/setlists/phish-july-15-2025-td-pavilion-at-the-mann-philadelphia-pa-usa.html
1739906636,2025-07-16,Phish,TD Pavilion at the Mann,Philadelphia,PA,USA,2025 Summer Tour,,,,1546,https://phish.net/setlists/phish-july-16-2025-td-pavilion-at-the-mann-philadelphia-pa-usa.html
1739906659,2025-07-18,Phish,United Center,Chicago,IL,USA,2025 Summer Tour,,,,1587,https://phish.net/setlists/phish-july-18-2025-united-center-chicago-il-usa.html
1739906688,2025-07-19,Phish,United Center,Chicago,IL,USA,2025 Summer Tour,,,,1587,https://phish.net/setlists/phish-july-19-2025-united-center-chicago-il-usa.html
1739906713,2025-07-20,Phish,United Center,Chicago,IL,USA,2025 Summer Tour,,,,1587,https://phish.net/setlists/phish-july-20-2025-united-center-chicago-il-usa.html
1739906763,2025-07-22,Phish,Forest Hills Stadium,Forest Hills,NY,USA,2025 Summer Tour,,,,1653,https://phish.net/setlists/phish-july-22-2025-forest-hills-stadium-forest-hills-ny-usa.html
1739906798,2025-07-23,Phish,Forest Hills Stadium,Forest Hills,NY,USA,2025 Summer Tour,,,,1653,https://phish.net/setlists/phish-july-23-2025-forest-hills-stadium-forest-hills-ny-usa.html
1739906822,2025-07-25,Phish,Broadview Stage at SPAC,Saratoga Springs,NY,USA,2025 Summer Tour,,,,1588,https://phish.net/setlists/phish-july-25-2025-broadview-stage-at-spac-saratoga-springs-ny-usa.html
1739906842,2025-07-26,Phish,Broadview Stage at SPAC,Saratoga Springs,NY,USA,2025 Summer Tour,,,,1588,https://phish.net/setlists/phish-july-26-2025-broadview-stage-at-spac-saratoga-springs-ny-usa.html
1739906861,2025-07-27,Phish,Broadview Stage at SPAC,Saratoga Springs,NY,USA,2025 Summer Tour,,,,1588,https://phish.net/setlists/phish-july-27-2025-broadview-stage-at-spac-saratoga-springs-ny-usa.html
1738775047,2025-09-12,Phish,Highland Festival Grounds at Kentucky Expo Center,Louisville,KY,USA,2025 Summer Tour,,,,1470,https://phish.net/setlists/phish-september-12-2025-highland-festival-grounds-at-kentucky-expo-center-louisville-ky-usa.html
1748974713,2025-09-13,Phish,Coca-Cola Amphitheater,Birmingham,AL,USA,2025 Summer Tour,,,,1657,https://phish.net/setlists/phish-september-13-2025-coca-cola-amphitheater-birmingham-al-usa.html
1748974739,2025-09-14,Phish,Coca-Cola Amphitheater,Birmingham,AL,USA,2025 Summer Tour,,,,1657,https://phish.net/setlists/phish-september-14-2025-coca-cola-amphitheater-birmingham-al-usa.html
1748974769,2025-09-16,Phish,Ameris Bank Amphitheatre,Alpharetta,GA,USA,2025 Summer Tour,,,,1517,https://phish.net/setlists/phish-september-16-2025-ameris-bank-amphitheatre-alpharetta-ga-usa.html
1748974795,2025-09-17,Phish,Ameris Bank Amphitheatre,Alpharetta,GA,USA,2025 Summer Tour,,,,1517,https://phish.net/setlists/phish-september-17-2025-ameris-bank-amphitheatre-alpharetta-ga-usa.html
1748974821,2025-09-19,Phish,Hampton Coliseum,Hampton,VA,USA,2025 Summer Tour,,,,6,https://phish.net/setlists/phish-september-19-2025-hampton-coliseum-hampton-va-usa.html
1748974843,2025-09-20,Phish,Hampton Coliseum,Hampton,VA,USA,2025 Summer Tour,,,,6,https://phish.net/setlists/phish-september-20-2025-hampton-coliseum-hampton-va-usa.html
1748974866,2025-09-21,Phish,Hampton Coliseum,Hampton,VA,USA,2025 Summer Tour,,,,6,https://phish.net/setlists/phish-september-21-2025-hampton-coliseum-hampton-va-usa.html
