show_id,date,artist_name,venue,city,state,country,tour_name,setlist,rating,reviews,venue_id,permalink
1579824769,2020-09-05,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2020 Summer Tour,,,,961,https://phish.net/setlists/phish-september-05-2020-dicks-sporting-goods-park-commerce-city-co-usa.html
1579824790,2020-09-06,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2020 Summer Tour,,,,961,https://phish.net/setlists/phish-september-06-2020-dicks-sporting-goods-park-commerce-city-co-usa.html
1588526054,2021-07-28,Phish,Walmart Arkansas Music Pavilion,Rogers,AR,USA,2021 Summer Tour,"1: I Never Needed You Like This Before, Tube, Free, Bouncing Around the Room, 46 Days, Limb By Limb, Wolfman's Brother, NICU, Drift While You're Sleeping | 2: Down with Disease, Simple, Fuego, Plasma, Runaway Jim, Weekapaug Groove, Runaway Jim, Rift, If I Could, Rise/Come Together, Slave to the Traffic Light | e: Say It To Me S.A.N.T.O.S.",,,1495,https://phish.net/setlists/phish-july-28-2021-walmart-arkansas-music-pavilion-rogers-ar-usa.html
1588526093,2021-07-30,Phish,Oak Mountain Amphitheatre,Pelham,AL,USA,2021 Summer Tour,"1: The Moma Dance, Sigma Oasis, Back on the Train, Dirt, The Final Hurrah, Funky Bitch, Ghost, Driver, The Wedge, Walls of the Cave | 2: Evening Song, Carini, Martian Monster, Golden Age, Mountains in the Mist, Blaze On, Harry Hood | e: Yarmouth Road, Gumbo, Character Zero",,,418,https://phish.net/setlists/phish-july-30-2021-oak-mountain-amphitheatre-pelham-al-usa.html
1620928770,2021-07-31,Phish,Ameris Bank Amphitheatre,Alpharetta,GA,USA,2021 Summer Tour,"1: Sand, Everything's Right, Turtle in the Clouds, Maze, Destiny Unbound, Foam, Stash, Bathtub Gin | 2: Chalk Dust Torture, Steam, Prince Caspian, Golgi Apparatus, AC/DC Bag, Shade, Mike's Song, Silent in the Morning, Weekapaug Groove | e: A Life Beyond The Dream, Cavern",,,1517,https://phish.net/setlists/phish-july-31-2021-ameris-bank-amphitheatre-alpharetta-ga-usa.html
1620928801,2021-08-01,Phish,Ameris Bank Amphitheatre,Alpharetta,GA,USA,2021 Summer Tour,"1: Buried Alive, Set Your Soul Free, Reba, My Friend, My Friend, 555, Kill Devil Falls, Gotta Jibboo, Sparkle, Thread, Meat, Run Like an Antelope | 2: More, Tweezer, Twist, Piper, Farmhouse, Waste, First Tube | e: Sleeping Monkey, Tweezer Reprise",,,1517,https://phish.net/setlists/phish-august-01-2021-ameris-bank-amphitheatre-alpharetta-ga-usa.html
1588526116,2021-08-03,Phish,Ascend Amphitheater,Nashville,TN,USA,2021 Summer Tour,"1: Punch You in the Eye, Strawberry Letter 23, Sample in a Jar, Halley's Comet, Backwards Down the Number Line, Undermind, Divided Sky, Mull, It's Ice, About to Run, The Squirming Coil | 2: Party Time, No Men In No Man's Land, Ruby Waves, Possum, When the Circus Comes, Light, You Enjoy Myself | e: Loving Cup",,,1329,https://phish.net/setlists/phish-august-03-2021-ascend-amphitheater-nashville-tn-usa.html
1588526152,2021-08-04,Phish,Ascend Amphitheater,Nashville,TN,USA,2021 Summer Tour,"1: Evolve, Free, Ocelot, My Sweet One, Cool Amber and Mercury, Halfway to the Moon, Water in the Sky, Theme From the Bottom, Suzy Greenberg, Fluffhead | 2: Mr. Completely, Birds of a Feather, Ghost, Bathtub Gin, Also Sprach Zarathustra, Split Open and Melt | e: Character Zero",,,1329,https://phish.net/setlists/phish-august-04-2021-ascend-amphitheater-nashville-tn-usa.html
1588526178,2021-08-06,Phish,Ruoff Music Center,Noblesville,IN,USA,2021 Summer Tour,"1: Carini, Wolfman's Brother, Sand, Lawn Boy, We Are Come to Outlive Our Brains, Tube, Nellie Kane, Horn, Rift, The Wedge, Walls of the Cave | 2: AC/DC Bag, Blaze On, Wilson, Simple, Harry Hood, I Never Needed You Like This Before | e: Sanity, Limb By Limb, Say It To Me S.A.N.T.O.S.",,,1497,https://phish.net/setlists/phish-august-06-2021-ruoff-music-center-noblesville-in-usa.html
1588526211,2021-08-07,Phish,Ruoff Music Center,Noblesville,IN,USA,2021 Summer Tour,"1: Crowd Control, Poor Heart, The Moma Dance, Back on the Train, Army of One, Bouncing Around the Room, Ya Mar, Roggae, A Wave of Hope, Stash, Cavern | 2: Everything's Right, What's the Use?, Crosseyed and Painless, What's the Use?, Down with Disease, Wading in the Velvet Sea, Possum | e: Drift While You're Sleeping",,,1497,https://phish.net/setlists/phish-august-07-2021-ruoff-music-center-noblesville-in-usa.html
1588526243,2021-08-08,Phish,Ruoff Music Center,Noblesville,IN,USA,2021 Summer Tour,"1: Sigma Oasis, The Curtain, Mike's Song, My Soul, Weekapaug Groove, Mercury, 46 Days, Taste, Casual Enlightenment, David Bowie | 2: Bathtub Gin, Waves, Ghost, Sneakin' Sally Through the Alley, Twenty Years Later, Waste, Twist, Makisupa Policeman, Twist, Makisupa Policeman, Twist, Most Events Aren't Planned, More, Bathtub Gin | e: Contact, Slave to the Traffic Light",,,1497,https://phish.net/setlists/phish-august-08-2021-ruoff-music-center-noblesville-in-usa.html
1620928835,2021-08-10,Phish,Hersheypark Stadium,Hershey,PA,USA,2021 Summer Tour,"1: First Tube, Axilla, Fuego, Runaway Jim, Gumbo, Sample in a Jar, Steam, Sugar Shack, Llama, Death Don't Hurt Very Long, Run Like an Antelope | 2: No Men In No Man's Land, Soul Planet, NICU, Joy, Scent of a Mule, Golden Age, Prince Caspian, Backwards Down the Number Line, The Lizards, Character Zero | e: Rock and Roll",,,389,https://phish.net/setlists/phish-august-10-2021-hersheypark-stadium-hershey-pa-usa.html
1620928860,2021-08-11,Phish,Hersheypark Stadium,Hershey,PA,USA,2021 Summer Tour,"1: You Sexy Thing, Wombat, Free, A Song I Heard the Ocean Sing, Halley's Comet, Lonely Trip, Gotta Jibboo, Meat, Maze | 2: Theme From the Bottom, Birds of a Feather, Bug, Light, Party Time, Ruby Waves, Chalk Dust Torture | e: Show of Life, Say It To Me S.A.N.T.O.S.",,,389,https://phish.net/setlists/phish-august-11-2021-hersheypark-stadium-hershey-pa-usa.html
1588526318,2021-08-13,Phish,Atlantic City Beach,Atlantic City,NJ,USA,2021 Summer Tour,"1: Cars Trucks Buses, AC/DC Bag, Blaze On, Wolfman's Brother, I Didn't Know, Funky Bitch, Rift, Sand | 2: Tweezer, Bathtub Gin, Everything's Right, Possum, Also Sprach Zarathustra, Rise/Come Together, Harry Hood, More | e: Loving Cup",,,1499,https://phish.net/setlists/phish-august-13-2021-atlantic-city-beach-atlantic-city-nj-usa.html
1588526341,2021-08-14,Phish,Atlantic City Beach,Atlantic City,NJ,USA,2021 Summer Tour,"1: Llama, Tube, Destiny Unbound, Ya Mar, 46 Days, Reba, Soul Shakedown Party, Split Open and Melt, The Squirming Coil | 2: I Never Needed You Like This Before, Drowned, Ghost, Scents and Subtle Sounds, Chalk Dust Torture, No Quarter, Slave to the Traffic Light, Suzy Greenberg | e: A Life Beyond The Dream, Tweezer Reprise",,,1499,https://phish.net/setlists/phish-august-14-2021-atlantic-city-beach-atlantic-city-nj-usa.html
1588526365,2021-08-15,Phish,Atlantic City Beach,Atlantic City,NJ,USA,2021 Summer Tour,"1: The Landlady, Scents and Subtle Sounds, The Moma Dance, The Final Hurrah, Mike's Song, I Am Hydrogen, Weekapaug Groove, The Sloth, Roggae, Back on the Train, You Enjoy Myself | 2: Carini, Set Your Soul Free, Beneath a Sea of Stars Part 1, Piper, Carini, Waves, Simple, About to Run, First Tube | e: Fluffhead, Backwards Down the Number Line",,,1499,https://phish.net/setlists/phish-august-15-2021-atlantic-city-beach-atlantic-city-nj-usa.html
1620928916,2021-08-27,Phish,Gorge Amphitheatre,George,WA,USA,2021 Summer Tour,"1: Torn and Frayed, No Men In No Man's Land, Leaves, Split Open and Melt, Tube, I Been Around, Ha Ha Ha, Mull, Shade, Alaska, Golgi Apparatus | 2: Sigma Oasis, What's the Use?, Blaze On, Lifeboy, Camel Walk, Chalk Dust Torture, Slave to the Traffic Light | e: Drift While You're Sleeping",,,248,https://phish.net/setlists/phish-august-27-2021-gorge-amphitheatre-george-wa-usa.html
1620928950,2021-08-28,Phish,Gorge Amphitheatre,George,WA,USA,2021 Summer Tour,"1: Carini, Maze, 46 Days, Esther, 555, Divided Sky, Swept Away, Steep, Boogie On Reggae Woman, Say It To Me S.A.N.T.O.S. | 2: Sand, Down with Disease, Prince Caspian, Mountains in the Mist, Scents and Subtle Sounds, Bug, Possum | e: Bittersweet Motel, Heavy Things, About to Run",,,248,https://phish.net/setlists/phish-august-28-2021-gorge-amphitheatre-george-wa-usa.html
1620928994,2021-08-29,Phish,Gorge Amphitheatre,George,WA,USA,2021 Summer Tour,"1: Cool Amber and Mercury, The Moma Dance, Free, Lonely Trip, How Many People Are You, Bathtub Gin, Back on the Train, My Friend, My Friend, Rift, Character Zero | 2: Mr. Completely, Meat, Crosseyed and Painless, Saw It Again, The Mango Song, Everything's Right, Beneath a Sea of Stars Part 1, I Always Wanted It This Way | e: Shine a Light, First Tube",,,248,https://phish.net/setlists/phish-august-29-2021-gorge-amphitheatre-george-wa-usa.html
1620929027,2021-08-31,Phish,Shoreline Amphitheatre,Mountain View,CA,USA,2021 Summer Tour,"1: Glide, Colonel Forbin's Ascent, Fly Famous Mockingbird, Wolfman's Brother, If I Could, I Never Needed You Like This Before, Stash, Weigh, Bouncing Around the Room, Gotta Jibboo, Moonage Daydream | 2: Soul Planet, The Final Hurrah, Theme From the Bottom, Axilla (Part II), Tela, Harry Hood | e: Fee, Wilson",,,247,https://phish.net/setlists/phish-august-31-2021-shoreline-amphitheatre-mountain-view-ca-usa.html
1620929057,2021-09-01,Phish,Shoreline Amphitheatre,Mountain View,CA,USA,2021 Summer Tour,"1: Mike's Song, The Man Who Stepped Into Yesterday, Avenu Malkenu, Weekapaug Groove, Brian and Robert, Thread, The Wedge, Cities, Passing Through, Fluffhead | 2: The Lizards, Tweezer, Miss You, Piper, Twenty Years Later, Twist, Backwards Down the Number Line | e: A Life Beyond The Dream, Tweezer Reprise",,,247,https://phish.net/setlists/phish-september-01-2021-shoreline-amphitheatre-mountain-view-ca-usa.html
1588526393,2021-09-03,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2021 Summer Tour,"1: 46 Days, Party Time, Steam, Timber (Jerry the Mule), Yarmouth Road, Foam, Vultures, Pebbles and Marbles, Carini | 2: Rise/Come Together, A Song I Heard the Ocean Sing, Chalk Dust Torture, Beneath a Sea of Stars Part 1, Light, Plasma, Chalk Dust Torture, Runaway Jim, Slave to the Traffic Light | e: Cavern, Waste, Good Times Bad Times",,,961,https://phish.net/setlists/phish-september-03-2021-dicks-sporting-goods-park-commerce-city-co-usa.html
1588526415,2021-09-04,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2021 Summer Tour,"1: Alumni Blues, Letter to Jimmy Page, Alumni Blues, Turtle in the Clouds, Blaze On, Cool It Down, Ghost, Ya Mar, Undermind, Tube, David Bowie | 2: Everything's Right, Fuego, Farmhouse, Mercury, Seven Below, Drift While You're Sleeping, You Enjoy Myself | e: Bold As Love",,,961,https://phish.net/setlists/phish-september-04-2021-dicks-sporting-goods-park-commerce-city-co-usa.html
1588526445,2021-09-05,Phish,Dick's Sporting Goods Park,Commerce City,CO,USA,2021 Summer Tour,"1: The Moma Dance, McGrupp and the Watchful Hosemasters, Sand, Sigma Oasis, All of These Dreams, Reba, Bathtub Gin | 2: Set Your Soul Free, Lonely Trip, Simple, Catapult, Simple, Meatstick, Ruby Waves, Bliss, Billy Breathes, Most Events Aren't Planned, Harry Hood | e: More, Say It To Me S.A.N.T.O.S.",,,961,https://phish.net/setlists/phish-september-05-2021-dicks-sporting-goods-park-commerce-city-co-usa.html
1620929139,2021-10-15,Phish,Golden 1 Center,Sacramento,CA,USA,2021 Fall Tour,"1: The Final Hurrah, Harry Hood, Corinna, The Squirming Coil, 555, Army of One, Beauty of My Dreams, Mercury, Character Zero | 2: Scents and Subtle Sounds, Plasma, Free, Billy Breathes, Piper, Ghost, And So To Bed, Sigma Oasis, Tube, Brother, When the Circus Comes, Golgi Apparatus | e: Sand",,,1518,https://phish.net/setlists/phish-october-15-2021-golden-1-center-sacramento-ca-usa.html
1620929318,2021-10-16,Phish,Chase Center,San Francisco,CA,USA,2021 Fall Tour,"1: Possum, Halley's Comet, 46 Days, Slave to the Traffic Light, Simple, Shade, Winterqueen, Meat, Run Like an Antelope | 2: Bathtub Gin, Everything's Right, Frankie Says, The Wedge, The Moma Dance | e: Carini",,,1494,https://phish.net/setlists/phish-october-16-2021-chase-center-san-francisco-ca-usa.html
1620929359,2021-10-17,Phish,Chase Center,San Francisco,CA,USA,2021 Fall Tour,"1: Bug, My Soul, Back on the Train, Maze, Steam, Destiny Unbound, Beauty of a Broken Heart, Reba, I Never Needed You Like This Before | 2: Evolve, Set Your Soul Free, Wingsuit, Chalk Dust Torture | e: Lawn Boy, Wolfman's Brother",,,1494,https://phish.net/setlists/phish-october-17-2021-chase-center-san-francisco-ca-usa.html
1620929416,2021-10-19,Phish,Matthew Knight Arena,Eugene,OR,USA,2021 Fall Tour,"1: Down with Disease, Runaway Jim, Ocelot, Rift, Horn, Ya Mar, Stash, Walls of the Cave | 2: Twist, Blaze On, Plasma, Leaves, I Never Left Home, Sparkle, Also Sprach Zarathustra, Sigma Oasis | e: Drift While You're Sleeping",,,1312,https://phish.net/setlists/phish-october-19-2021-matthew-knight-arena-eugene-or-usa.html
1620929444,2021-10-20,Phish,Matthew Knight Arena,Eugene,OR,USA,2021 Fall Tour,"1: Mr. Completely, Energy, Timber (Jerry the Mule), Casual Enlightenment, Divided Sky, Farmhouse, Split Open and Melt, End of Session, Split Open and Melt | 2: AC/DC Bag, Ruby Waves, Lonely Trip, Golden Age, Backwards Down the Number Line | e: Wilson, Say It To Me S.A.N.T.O.S.",,,1312,https://phish.net/setlists/phish-october-20-2021-matthew-knight-arena-eugene-or-usa.html
1620929830,2021-10-22,Phish,Ak-Chin Pavilion,Phoenix,AZ,USA,2021 Fall Tour,"1: Julius, Martian Monster, Soul Planet, My Friend, My Friend, Bouncing Around the Room, Scent of a Mule, More, Ghost | 2: Loving Cup, Mike's Song, I Am Hydrogen, Weekapaug Groove, Everything's Right, A Life Beyond The Dream, Cities, Harry Hood | e: Suzy Greenberg, Cavern",,,1519,https://phish.net/setlists/phish-october-22-2021-ak-chin-pavilion-phoenix-az-usa.html
1620929941,2021-10-23,Phish,North Island Credit Union Amphitheatre,Chula Vista,CA,USA,2021 Fall Tour,"1: Fluffhead, NICU, Bye Bye Foot, Tube, Slave to the Traffic Light, Llama, Rise/Come Together | 2: No Men In No Man's Land, Free, Joy, Sand, Piper, Scents and Subtle Sounds | e: Lonely Trip, First Tube",,,1522,https://phish.net/setlists/phish-october-23-2021-north-island-credit-union-amphitheatre-chula-vista-ca-usa.html
1620929279,2021-10-24,Phish,The Forum,Inglewood,CA,USA,2021 Fall Tour,"1: A Wave of Hope, You Enjoy Myself, The Moma Dance, Simple, Waiting All Night, Maze, Fee, Steam, Run Like an Antelope | 2: Cars Trucks Buses, Tweezer, L.A. Woman, Say It To Me S.A.N.T.O.S., What's the Use?, Tweezer, Birds of a Feather, Chalk Dust Torture, Boogie On Reggae Woman, Carini, Mr. Completely, Tweezer Reprise | e: Grind, Bathtub Gin",,,1314,https://phish.net/setlists/phish-october-24-2021-the-forum-inglewood-ca-usa.html
1620929961,2021-10-26,Phish,Santa Barbara Bowl,Santa Barbara,CA,USA,2021 Fall Tour,"1: Pebbles and Marbles, Makisupa Policeman, Sample in a Jar, The Silver Light, Halley's Comet, Mountains in the Mist, Mull, Set Your Soul Free | 2: Blaze On, Beneath a Sea of Stars Part 1, 46 Days, Sneakin' Sally Through the Alley, Weekapaug Groove, About to Run, If I Could, Sigma Oasis | e: Fuck Your Face, Meatstick, The Lizards, A Life Beyond The Dream",,,296,https://phish.net/setlists/phish-october-26-2021-santa-barbara-bowl-santa-barbara-ca-usa.html
1620929979,2021-10-28,Phish,MGM Grand Garden Arena,Las Vegas,NV,USA,2021 Fall Tour,"1: Also Sprach Zarathustra, 1999, 555, 46 Days, Strawberry Letter 23, Twenty Years Later | 2: Seven Below, If 6 Was 9, Five Years, Two Versions of Me, NO2, Army of One, My Sweet One, First Tube, Character Zero | e: Backwards Down the Number Line, Grind",,,1316,https://phish.net/setlists/phish-october-28-2021-mgm-grand-garden-arena-las-vegas-nv-usa.html
1620929993,2021-10-29,Phish,MGM Grand Garden Arena,Las Vegas,NV,USA,2021 Fall Tour,"1: Olivia's Pool, Axilla (Part II), Mike's Song, I Am Hydrogen, Weekapaug Groove, Shade, I Always Wanted It This Way | 2: Ass Handed, Tweezer, Funky Bitch, Reba, Sand, Tweezer, Sigma Oasis, Walk Away | e: Julius, Tweezer Reprise",,,1316,https://phish.net/setlists/phish-october-29-2021-mgm-grand-garden-arena-las-vegas-nv-usa.html
1620930007,2021-10-30,Phish,MGM Grand Garden Arena,Las Vegas,NV,USA,2021 Fall Tour,"1: The Dogs, Ocelot, Turtle in the Clouds, Run Like an Antelope, Camel Walk, Wombat, Guyute, Big Black Furry Creature from Mars, Shaggy Dog, Dog Faced Boy, The Sloth, Llama, I Am the Walrus | 2: Dogs Stole Things, Your Pet Cat, Runaway Jim, Piper, Birds of a Feather, Harpua, Bug, The Lizards, Farmhouse | e: Vultures, Sleeping Monkey, Possum",,,1316,https://phish.net/setlists/phish-october-30-2021-mgm-grand-garden-arena-las-vegas-nv-usa.html
1620930022,2021-10-31,Phish,MGM Grand Garden Arena,Las Vegas,NV,USA,2021 Fall Tour,"1: Buried Alive, Roses Are Free, Ghost, Wolfman's Brother, Kill Devil Falls, Free, David Bowie | 2: Knuckle Bone Broth Avenue, Get More Down, Egg in a Hole, Thanksgiving, Clear Your Mind, The 9th Cube, The Inner Reaches of Outer, Don't Doubt Me, The Unwinding, Something Living Here, The Howling, I Am in Miami | 3: Carini, Lonely Trip, Soul Planet, Death Don't Hurt Very Long, Twist, Drift While You're Sleeping | e: Harry Hood",,,1316,https://phish.net/setlists/phish-october-31-2021-mgm-grand-garden-arena-las-vegas-nv-usa.html
1634163664,2021-12-29,Phish,Madison Square Garden,New York,NY,USA,Not Part of a Tour,,,,157,https://phish.net/setlists/phish-december-29-2021-madison-square-garden-new-york-ny-usa.html
1634163717,2021-12-30,Phish,Madison Square Garden,New York,NY,USA,Not Part of a Tour,,,,157,https://phish.net/setlists/phish-december-30-2021-madison-square-garden-new-york-ny-usa.html
1634163769,2021-12-31,Phish,Madison Square Garden,New York,NY,USA,Not Part of a Tour,"1: The Moma Dance, Tube, 46 Days, Time Turns Elastic, Free, Ghost, Slave to the Traffic Light, Cavern | 2: Sigma Oasis, Down with Disease, Miss You, You Enjoy Myself, Frankie Says, Mercury, Possum, A Life Beyond The Dream | 3: Blaze On, What's the Use?, Everything's Right, Auld Lang Syne, Everything's Right, Twist, Baby Lemonade, Hold Your Head Up, Harry Hood",,,157,https://phish.net/setlists/phish-december-31-2021-madison-square-garden-new-york-ny-usa.html
1640789922,2021-12-31,Phish,Rock Lititz,Lititz,PA,USA,Not Part of a Tour,"1: The Moma Dance, Tube, 46 Days, Time Turns Elastic, Free, Ghost, Slave to the Traffic Light, Cavern | 2: Sigma Oasis, Down with Disease, Miss You, You Enjoy Myself, Frankie Says, Mercury, Possum, A Life Beyond The Dream | 3: Blaze On, What's the Use?, Everything's Right, Auld Lang Syne, Everything's Right, Twist, Baby Lemonade, Hold Your Head Up, Harry Hood",,,1540,https://phish.net/setlists/phish-december-31-2021-rock-lititz-lititz-pa-usa.html
1634163801,2022-01-01,Phish,Madison Square Garden,New York,NY,USA,Not Part of a Tour,,,,157,https://phish.net/setlists/phish-january-01-2022-madison-square-garden-new-york-ny-usa.html
1645715389,2022-02-23,Phish,Moon Palace,"Cancun, Quintana Roo",,Mexico,Not Part of a Tour,"1: Jam, Sample in a Jar, Dog Log, Ghost",,,1481,https://phish.net/setlists/phish-february-23-2022-moon-palace-cancun-quintana-roo-mexico.html
